# Source: KIC_10004519.npz
# kic_id: 10004519
# period: 9.80321143
# epoch: 363.98686
# quarters_used: 14
# original_points: 51301
# final_points: 2824
# processing_time: 1.6331813335418701
# folded: True
time,flux,flux_err
-2.632383,1.625145,7.636582e-05
-2.629136,0.9476155,0.00010706185
-2.6255486,0.59524083,7.141644e-05
-2.6218085,-0.6041903,9.027649e-05
-2.6187527,0.23372911,9.750844e-05
-2.614885,1.5806893,8.497621e-05
-2.6113095,-2.1742308,0.00011592455
-2.6081755,-2.1465993,8.400111e-05
-2.60464,-0.774573,0.000104633466
-2.6010609,0.5530165,6.645957e-05
-2.5978122,0.65325683,0.000107134205
-2.5941439,-1.8930182,9.352538e-05
-2.5905688,2.1459296,7.955583e-05
-2.5872195,0.67220235,8.2749604e-05
-2.583898,-2.1305223,8.751476e-05
-2.580141,-0.7343227,0.000103062375
-2.5770452,0.5302179,9.137421e-05
-2.5734823,-0.6902204,0.00010968899
-2.5698857,-1.7072941,8.512549e-05
-2.5661342,-0.3088519,0.000112982176
-2.5633307,0.09078432,9.4820294e-05
-2.5592759,-2.0358255,7.733378e-05
-2.5558324,-1.115343,7.978375e-05
-2.5528846,-0.4247627,7.4815056e-05
-2.5491767,3.215181,7.043019e-05
-2.5454323,0.9092668,6.037477e-05
-2.5424273,-1.5683378,0.00010011543
-2.538483,-0.79813546,9.045323e-05
-2.5347471,-2.3948739,8.573419e-05
-2.5315776,0.6707832,8.6302345e-05
-2.5282583,-0.59759784,7.642514e-05
-2.5246131,0.6174605,8.712579e-05
-2.5215113,0.57589495,0.00012468403
-2.5176077,0.15645641,0.00010639799
-2.514148,-1.1690782,8.2215e-05
-2.5107703,-1.203422,7.4785945e-05
-2.5075345,-1.8610157,9.7331475e-05
-2.503828,0.506851,9.5035866e-05
-2.5003524,1.2728788,0.00012085529
-2.4970875,0.6398602,0.000104660474
-2.493467,-2.2676172,8.816564e-05
-2.4900787,-2.4291832,9.51677e-05
-2.4866416,1.0393473,0.000102888924
-2.482846,-0.23521021,8.683835e-05
-2.4796638,-1.5029614,9.9987476e-05
-2.4763741,-2.1015391,0.00010001489
-2.472485,0.83984405,8.341543e-05
-2.4692643,-0.8695236,7.990787e-05
-2.4659843,-0.8390455,8.036299e-05
-2.4623818,0.23913482,5.2913383e-05
-2.4588504,-0.12177115,0.00010033115
-2.4555616,-0.2098714,6.092234e-05
-2.451697,-1.5870105,6.771846e-05
-2.4483335,-0.040461812,9.844062e-05
-2.4450395,-0.09563102,7.709283e-05
-2.4414353,-0.5868456,0.000105725936
-2.437802,1.4387048,9.7941396e-05
-2.4345777,-1.3908101,9.950472e-05
-2.4308875,0.94882137,8.748807e-05
-2.4275744,-0.057739817,9.76926e-05
-2.4241693,-1.5192873,7.096841e-05
-2.420654,0.1841799,0.00010046065
-2.4169543,3.0229988,8.604954e-05
-2.4137003,-0.62584186,0.00012630469
-2.4102707,-0.56707937,0.000108096705
-2.4065962,2.8950171,0.00010015495
-2.4029963,1.3265265,8.785417e-05
-2.3998952,0.22014086,0.000118109165
-2.3960257,3.5574465,5.5676453e-05
-2.3926272,-0.46480706,7.2517614e-05
-2.3895764,1.9382998,8.190456e-05
-2.3858914,1.5893416,7.797617e-05
-2.3823707,3.1744528,8.488859e-05
-2.3791595,2.293973,0.00010604603
-2.3751934,-2.0229325,8.3797924e-05
-2.3718717,0.10132566,4.9615424e-05
-2.3687737,-0.7421971,7.659979e-05
-2.365185,-1.3526455,8.293437e-05
-2.3614805,-0.43648735,9.0154565e-05
-2.3585186,-0.4325551,8.605444e-05
-2.3547246,0.13995667,0.00010277348
-2.3507888,2.297089,5.337892e-05
-2.347738,-0.026497776,0.0001035648
-2.3441107,0.08444371,9.942997e-05
-2.3407285,-0.5507817,9.855559e-05
-2.3376057,1.601628,7.927387e-05
-2.3339682,-0.18492298,8.249711e-05
-2.330105,-0.3438956,9.201489e-05
-2.3269296,-2.097996,5.4589662e-05
-2.3235753,0.29210392,0.000105224404
-2.319756,-0.2952921,8.461215e-05
-2.3164113,1.6928679,9.9149736e-05
-2.3131454,0.20577447,0.00010333152
-2.3091898,0.9870918,0.000104441155
-2.3060617,-0.56263554,0.00010235725
-2.3027089,-1.3323665,9.211776e-05
-2.299086,-2.1460123,6.766218e-05
-2.2956579,-2.2827525,0.00012996358
-2.2924905,1.260539,9.2499926e-05
-2.28853,-0.59474593,9.3557384e-05
-2.2851696,-0.9893189,9.4356496e-05
-2.2818215,-4.170128,6.634447e-05
-2.2782674,-0.61933154,8.353505e-05
-2.2746987,1.1834505,0.000114710194
-2.2715967,1.8414631,6.557505e-05
-2.2676344,-0.88455784,7.73027e-05
-2.2643437,-1.6616408,6.8316986e-05
-2.2608116,0.85517836,8.421521e-05
-2.2573454,-2.335978,8.8328874e-05
-2.2537966,0.4485688,0.000108542794
-2.2505493,2.001768,8.7977096e-05
-2.2468069,-1.0359201,7.338112e-05
-2.243488,-0.9018512,9.901545e-05
-2.2400248,-0.10054502,0.00011754905
-2.2367332,-0.8173249,6.841523e-05
-2.2329788,1.8347825,6.0764098e-05
-2.2296426,1.2654264,6.288031e-05
-2.2263079,0.65460473,5.9415754e-05
-2.2225993,1.2992575,7.631059e-05
-2.2190373,-0.6934786,8.92838e-05
-2.2158942,0.17104052,6.4884945e-05
-2.2122278,0.5902454,8.285222e-05
-2.2088742,-0.9892584,6.396138e-05
-2.205534,0.8098743,7.410356e-05
-2.2016265,-2.5586355,8.8409295e-05
-2.1981752,0.20655903,9.765699e-05
-2.195172,-0.9865408,9.215093e-05
-2.191246,-0.3703008,8.694414e-05
-2.1874828,1.3987278,0.000102574515
-2.1844172,-1.2275817,9.4858355e-05
-2.1809852,0.8514572,8.684125e-05
-2.1773345,0.26829457,9.4731084e-05
-2.1742275,-1.6236343,8.914704e-05
-2.1706169,1.6724099,7.6681674e-05
-2.1670969,-1.7581488,8.349754e-05
-2.1637716,-2.4066806,0.00010495325
-2.1601622,-0.41433588,0.000109094704
-2.1566162,-0.23568866,6.3417654e-05
-2.1531098,-1.9411663,6.647538e-05
-2.1497939,-1.772456,6.761136e-05
-2.146305,2.057082,8.1272294e-05
-2.1429164,-0.061402608,7.9692334e-05
-2.1394303,-2.3208623,0.000102419945
-2.135886,3.1028237,7.1272014e-05
-2.1323025,0.7427443,7.33096e-05
-2.1291237,-0.7438146,0.0001273063
-2.125216,-1.3168101,7.9309146e-05
-2.1219943,-1.2713777,8.062076e-05
-2.1186843,0.6371323,0.00010383902
-2.1151366,-0.37748858,6.968135e-05
-2.1115398,0.68227255,0.00012210017
-2.1086004,0.97339803,0.00011377376
-2.1046567,0.04509721,8.150414e-05
-2.1012437,0.054265928,0.000101498954
-2.0979133,0.3188148,6.879291e-05
-2.0944192,-1.0936121,9.593411e-05
-2.090733,-0.88300896,6.179854e-05
-2.0875187,1.544992,0.000102136226
-2.0837939,1.5032847,6.473929e-05
-2.080319,-1.2856495,0.000105997555
-2.0767314,-2.4602323,9.081666e-05
-2.0733871,0.18538521,8.523619e-05
-2.0697522,0.99420166,6.1203034e-05
-2.066433,-0.19548339,0.00010293597
-2.0629919,-1.0173069,8.093061e-05
-2.059497,0.13183196,8.116066e-05
-2.05603,0.15226202,0.000107365726
-2.0525517,1.3774765,0.00010493551
-2.0490024,0.25236246,7.357509e-05
-2.0455322,-0.3662246,0.00010115563
-2.0422761,0.2061583,9.686885e-05
-2.0385988,1.0761762,7.711651e-05
-2.0349004,1.9263936,7.358167e-05
-2.0320086,0.10755709,7.3060975e-05
-2.0283034,-2.4506042,6.556594e-05
-2.0247428,-1.3240708,8.545038e-05
-2.0215766,-1.0860648,9.198496e-05
-2.0178115,-2.0383022,8.8364905e-05
-2.0141592,-2.7110868,8.646669e-05
-2.0111616,-1.2105318,8.082114e-05
-2.0073996,-1.1982285,8.103336e-05
-2.003566,-3.2102816,9.111429e-05
-2.000705,2.122142,8.799671e-05
-1.9970195,-0.035495732,7.906821e-05
-1.99335,-0.82841563,6.0804767e-05
-1.9901919,-0.43245524,8.883778e-05
-1.986652,4.1450443,6.126795e-05
-1.9831607,-1.9656882,9.5688e-05
-1.979889,-0.80897593,5.373871e-05
-1.9762541,-1.9803196,9.279893e-05
-1.972694,1.3787599,9.862603e-05
-1.9692883,0.03023859,7.187611e-05
-1.965958,3.49142,5.6394463e-05
-1.9623216,-0.1477727,9.633794e-05
-1.9588327,-2.0608482,8.816228e-05
-1.9553955,-0.46878663,8.282276e-05
-1.9517123,-2.8656073,7.732403e-05
-1.9483995,0.93094695,0.00012974377
-1.9451224,0.52147686,6.002053e-05
-1.9411266,0.74686414,6.91219e-05
-1.9381616,-1.8130604,7.662916e-05
-1.9347994,-0.318762,8.24569e-05
-1.9310176,0.67476493,9.3694616e-05
-1.9275424,2.1896439,5.474426e-05
-1.9243774,0.7706547,0.000114244445
-1.9207393,-1.5826939,8.742378e-05
-1.9172271,-0.73469484,0.00013127412
-1.9138209,-0.16941041,7.551707e-05
-1.9103023,0.62079513,5.6684396e-05
-1.906813,-1.0048363,7.675397e-05
-1.9036126,0.55323434,9.571009e-05
-1.8995557,0.7174772,8.0003556e-05
-1.8962611,-0.34027088,6.9677764e-05
-1.8928275,-0.6281569,7.757743e-05
-1.8893769,-1.7790103,8.2145896e-05
-1.8858663,-0.62851703,7.875369e-05
-1.8823664,1.4549727,5.7365076e-05
-1.8790523,1.6748784,9.9564e-05
-1.8753438,0.8830398,8.186477e-05
-1.8718631,-0.45046145,9.675463e-05
-1.8686395,-0.80117077,7.237016e-05
-1.8651501,1.0204906,0.00010265723
-1.8616712,-1.4067347,9.947548e-05
-1.8580847,0.37222892,8.454045e-05
-1.8547468,0.6583603,7.451478e-05
-1.8511059,0.32717332,9.1654205e-05
-1.8480867,3.0618792,9.307659e-05
-1.8442864,1.4161935,9.184983e-05
-1.8405949,-1.5867555,0.00012421924
-1.8375852,-3.0031452,9.162922e-05
-1.8338641,1.0058439,9.6228476e-05
-1.8302962,-0.27827075,7.4555806e-05
-1.8272196,-0.2202239,8.3681116e-05
-1.8234518,-0.8373787,0.00010382688
-1.8196012,-0.70473987,0.00013586288
-1.8165898,2.1033592,7.462208e-05
-1.8130823,1.0501752,0.00010782438
-1.8094329,0.25250056,0.000101314945
-1.8061659,-1.2713177,5.6275123e-05
-1.8027925,-1.0464538,9.663358e-05
-1.7990726,-0.38151437,0.00011393137
-1.7957543,0.43258312,7.172907e-05
-1.7923607,-2.3388488,9.118007e-05
-1.7886956,1.1851281,7.63003e-05
-1.7852458,2.480742,0.00010089917
-1.7818378,1.3658085,0.00012136723
-1.7782795,1.1348721,0.00010020902
-1.7750239,0.16222776,7.707301e-05
-1.7714533,-0.75047046,0.00011779868
-1.7676845,0.2723221,5.7825026e-05
-1.7642977,-2.38407,8.425441e-05
-1.7611458,0.65661114,9.703796e-05
-1.7572163,-0.5004305,8.2878534e-05
-1.7540236,-2.2011344,9.6947915e-05
-1.7508558,1.7757615,6.196517e-05
-1.74712,-1.0483375,8.861626e-05
-1.7436445,-0.15776297,8.138011e-05
-1.7402966,-0.5847227,0.00010178774
-1.7365826,0.2823367,9.6801195e-05
-1.7331891,1.1858317,5.5866545e-05
-1.7297938,2.5478551,8.782516e-05
-1.7260001,-1.3944935,7.948131e-05
-1.7226778,-2.1889472,0.00010391381
-1.7192585,-1.2214354,7.249008e-05
-1.7156873,0.1367773,0.000100218866
-1.7122555,-1.4153291,9.300267e-05
-1.7089092,-1.3939348,8.3681225e-05
-1.7053239,0.61098564,7.72516e-05
-1.7018654,0.9937901,0.00010272649
-1.6983919,-0.23068564,4.6314297e-05
-1.6951787,-2.1123247,5.067437e-05
-1.6913403,-1.7474504,7.854716e-05
-1.6877327,-1.7414252,7.0913295e-05
-1.6847432,1.5268302,0.00010219734
-1.6809604,2.2881682,0.000106232714
-1.6775749,-0.030279078,0.00010794466
-1.6743944,-1.0782604,8.352474e-05
-1.6706427,-0.23891434,8.789036e-05
-1.6670388,1.5687331,0.00010022593
-1.6639186,-0.6740118,8.089844e-05
-1.6601454,0.5410216,9.162259e-05
-1.6566352,-0.41929787,9.7607895e-05
-1.6534991,-0.040352866,8.372199e-05
-1.649874,1.241129,9.31327e-05
-1.6461617,-0.82332945,0.00010687332
-1.6432527,1.1408596,9.968219e-05
-1.6394671,0.05377827,8.772568e-05
-1.6357725,0.6370744,6.705325e-05
-1.6325138,1.5641614,8.534894e-05
-1.629075,-2.1016107,0.00010545684
-1.6255457,0.6873056,8.032099e-05
-1.6222029,-3.2338598,7.795411e-05
-1.618583,-0.2372166,8.683789e-05
-1.6149588,-0.8468036,7.71955e-05
-1.6116681,-2.4345388,9.730827e-05
-1.6083285,-0.39254323,0.00012388917
-1.6047109,-1.335051,6.774003e-05
-1.6011856,1.8880808,8.1156395e-05
-1.5978622,-0.89858943,0.00012858692
-1.5941914,-0.603362,7.703724e-05
-1.5907646,1.3269112,0.00010300941
-1.5875638,-1.12501,0.000105412764
-1.5838541,0.9513469,9.160795e-05
-1.5803914,-2.6883645,9.529912e-05
-1.577149,2.1064641,8.3718296e-05
-1.573457,0.7625624,6.3484025e-05
-1.5699947,0.25635904,9.1737376e-05
-1.56664,0.02001481,6.639648e-05
-1.5629395,-0.34291065,7.013564e-05
-1.559534,-1.0029371,8.014112e-05
-1.5560528,-0.6159642,6.641277e-05
-1.5524019,-0.6162728,9.13068e-05
-1.5490437,1.3554369,0.00010502346
-1.5456167,1.7406873,8.197349e-05
-1.542106,1.3546784,8.195493e-05
-1.5387212,-2.4110372,0.00010193065
-1.5352656,0.08808559,8.295695e-05
-1.5317812,-0.36115882,0.00010030948
-1.5281851,-1.260226,9.823693e-05
-1.5248189,0.6835381,6.9089816e-05
-1.5214659,1.771008,9.9636025e-05
-1.5178219,1.2700051,7.1096656e-05
-1.5144061,1.4913948,9.823047e-05
-1.5110989,-0.8291254,5.8078364e-05
-1.5074849,-0.8603928,7.0009504e-05
-1.5034574,0.22229424,0.00012064826
-1.5006939,-2.624871,9.168487e-05
-1.4971054,0.99018884,8.4019586e-05
-1.4935954,-2.0073597,7.8739555e-05
-1.490214,-0.88420504,6.175178e-05
-1.4864793,1.4299002,0.00010047556
-1.4829818,-0.48215237,9.48099e-05
-1.4798843,2.4966094,8.44565e-05
-1.4761851,-0.8574151,8.6521584e-05
-1.472638,-0.05097501,7.178936e-05
-1.4694477,-0.772415,7.21047e-05
-1.465808,0.659889,7.1705676e-05
-1.4622278,0.6844757,8.6620035e-05
-1.4590241,-0.85845256,7.558321e-05
-1.4554595,-1.2872353,8.067913e-05
-1.45195,1.4352571,9.431441e-05
-1.4486682,3.307833,0.00011650486
-1.4451246,0.5239247,7.2370196e-05
-1.441454,-2.4235344,7.202719e-05
-1.4379383,-2.5047476,8.394767e-05
-1.434469,0.5802391,9.6994416e-05
-1.4310513,2.6579528,0.00010947457
-1.4275742,2.9309375,0.00010475539
-1.4242594,-1.7910423,7.476135e-05
-1.4206678,-1.4231178,8.2200626e-05
-1.4172919,-0.4404565,9.860581e-05
-1.413834,0.77308553,8.2428625e-05
-1.4101583,0.105541915,8.801217e-05
-1.40689,-2.2287831,0.000104334256
-1.4036094,-1.8620234,8.064987e-05
-1.3998665,-1.9963574,7.982388e-05
-1.3965659,1.011642,8.6115346e-05
-1.3932227,-0.8024569,5.3343323e-05
-1.3895887,0.31011105,9.3293944e-05
-1.3861963,-0.7398211,0.000101918355
-1.3827881,0.1715453,0.00011019618
-1.379067,0.25029773,6.908439e-05
-1.3755292,0.74599904,0.00011014568
-1.3721476,-0.523897,8.602027e-05
-1.3686414,1.5072093,7.797963e-05
-1.3650078,0.4041539,0.00010879366
-1.3617392,0.9597473,8.4797706e-05
-1.3581344,0.99469984,8.927311e-05
-1.3545711,-0.7531714,8.846922e-05
-1.3512396,2.4790442,7.5944314e-05
-1.3478172,-0.6061945,7.4962416e-05
-1.3442653,-2.1392887,9.401852e-05
-1.3408846,-1.2797241,0.0001036544
-1.337544,0.08254262,8.2724335e-05
-1.3339491,-1.2428886,8.195027e-05
-1.3304309,-1.3997997,9.49884e-05
-1.3270863,1.0294938,9.0233545e-05
-1.3233736,-0.22647463,6.6851644e-05
-1.3198115,-2.0878665,6.187571e-05
-1.3168569,-1.5225506,0.000100778714
-1.3130437,2.4518511,9.4532006e-05
-1.3095603,0.43942422,9.603757e-05
-1.3061881,1.0064973,9.131497e-05
-1.302537,0.51092064,7.5389304e-05
-1.2991185,-1.2152812,8.4598054e-05
-1.2959834,-0.32847717,8.713786e-05
-1.2923267,-0.35000744,7.318569e-05
-1.2885891,1.2571285,0.00010120308
-1.2853075,-0.05849222,7.7192766e-05
-1.2817125,0.19735014,7.891142e-05
-1.278175,-2.1590765,0.00011397037
-1.2749791,0.8856229,8.286003e-05
-1.271332,0.54867685,9.133573e-05
-1.2680281,0.38662103,8.646527e-05
-1.2646674,2.2317982,6.958986e-05
-1.2611488,0.8184611,9.27611e-05
-1.2574965,2.5817122,9.1905276e-05
-1.2539624,-1.3520143,8.034019e-05
-1.2505453,-1.4961586,5.0049304e-05
-1.247056,-1.0511534,7.412345e-05
-1.2437158,1.5863162,7.261415e-05
-1.2401403,-0.5157347,9.177938e-05
-1.2365483,-1.3316194,7.914607e-05
-1.2330866,0.7456749,0.000105685634
-1.2298356,-1.5352226,7.6523684e-05
-1.2260633,1.3570596,8.276686e-05
-1.2228436,1.3426576,6.646632e-05
-1.2195596,0.41274288,0.00010642675
-1.2157822,0.5719599,8.718443e-05
-1.2122937,0.2349368,9.3279436e-05
-1.2092139,-1.6117221,8.0571284e-05
-1.2056179,0.4511501,8.050845e-05
-1.2020494,0.23538712,0.0001073008
-1.19848,0.19367817,6.6280976e-05
-1.1952788,0.13032106,8.892759e-05
-1.191477,-0.53661025,0.00010263096
-1.1881897,-0.076720454,9.615078e-05
-1.1845226,-2.5619712,7.639258e-05
-1.1810831,0.7505961,0.00010779611
-1.1778563,1.0658754,8.5268206e-05
-1.174221,-0.48113373,0.000108393855
-1.1707639,1.0676798,0.00010046562
-1.167197,0.77692854,8.351355e-05
-1.1638783,-0.3550286,8.355243e-05
-1.1601486,-0.37826607,6.0175338e-05
-1.1565771,-0.101437,7.474838e-05
-1.15352,1.2185562,8.7646375e-05
-1.149801,-0.8455689,0.00010713771
-1.1465412,0.80531144,0.00010802212
-1.1430082,2.3666341,9.206622e-05
-1.1395077,-1.2199327,8.9476016e-05
-1.1360023,-0.23778252,0.00010764769
-1.1328367,0.40330586,6.62659e-05
-1.1288754,-2.5072942,6.7167915e-05
-1.1255469,1.3154515,9.232657e-05
-1.122409,-2.3054454,9.021731e-05
-1.1187124,-0.5329623,9.4254865e-05
-1.1151768,-1.9165262,6.375718e-05
-1.1119161,0.0416283,0.00011663262
-1.1081733,-1.1850336,6.722536e-05
-1.104536,0.91060144,0.0001055786
-1.1015093,-1.0981187,9.76899e-05
-1.0976996,0.388203,8.588091e-05
-1.0942715,-0.95848745,0.00010178034
-1.090911,0.13551171,0.000100495214
-1.0873964,-2.5137873,7.6531505e-05
-1.0839611,-1.2556678,8.255309e-05
-1.0805334,-0.31434193,9.224767e-05
-1.0768877,0.007950656,0.00010457804
-1.073372,1.5163977,8.260946e-05
-1.0701965,2.731028,8.207134e-05
-1.0665417,2.4726286,8.837876e-05
-1.063173,-1.0151726,8.614657e-05
-1.0598649,0.65582657,0.000101534075
-1.05623,-0.68285644,8.6959146e-05
-1.0526472,-1.1918305,7.5543845e-05
-1.0491356,1.547064,0.00012395109
-1.045968,0.33409134,8.8205095e-05
-1.0422484,-1.0106226,8.294656e-05
-1.038826,0.6042581,7.216461e-05
-1.0354925,1.3710971,8.801005e-05
-1.0317599,0.6454693,9.306115e-05
-1.0282608,0.0075829662,0.000112137626
-1.0247924,1.2626677,0.000107658416
-1.0213878,3.9283009,9.059165e-05
-1.018084,3.9569108,9.4082396e-05
-1.0146165,-0.75800735,7.616982e-05
-1.010988,-1.9448217,7.8945086e-05
-1.007641,-0.53925776,0.00012354276
-1.0039667,-0.028801283,7.3152514e-05
-1.0005786,0.6612792,7.169338e-05
-0.99702907,2.6718855,0.00010881447
-0.99370646,-1.9090664,8.698485e-05
-0.9902576,-0.18271294,8.6997905e-05
-0.9867736,-1.3634907,0.000111482696
-0.98322237,1.5978186,8.760618e-05
-0.9798454,1.8071921,9.684285e-05
-0.976164,-2.7673495,8.489681e-05
-0.97271794,0.11395572,9.485898e-05
-0.9696579,1.5261941,8.256623e-05
-0.9657929,1.2775786,9.469306e-05
-0.9623621,0.80481756,7.642663e-05
-0.95914537,0.37684083,8.389971e-05
-0.95528454,1.5211145,8.416436e-05
-0.9520169,-0.19406347,0.00012287925
-0.94861287,1.6377946,9.397016e-05
-0.944969,0.10613589,8.01477e-05
-0.9415359,0.10860531,7.166314e-05
-0.9384348,1.8868718,8.118509e-05
-0.93449134,2.3391464,8.313854e-05
-0.93113345,1.8070941,0.00012712611
-0.9281011,-0.71342915,5.3986227e-05
-0.92434216,-0.9084444,0.00010055563
-0.92066777,2.7437384,7.7476485e-05
-0.9173861,0.1323147,5.4385033e-05
-0.9138571,-0.66406643,8.963077e-05
-0.91025954,0.52963626,7.0835275e-05
-0.90689147,-0.096170194,6.650585e-05
-0.90339386,3.8765118,0.00010002145
-0.89982635,-1.8321234,0.00010646557
-0.8964794,-1.0130471,5.7210444e-05
-0.8929675,1.246942,9.492923e-05
-0.88935953,1.0938554,9.873823e-05
-0.88588643,2.1372645,0.00011423082
-0.88264525,-0.36295867,0.00011295585
-0.8791159,1.2172728,8.798055e-05
-0.8757793,-1.7516409,6.4751745e-05
-0.8723196,-0.012139118,7.044621e-05
-0.86876404,-1.9481049,6.845957e-05
-0.8652223,4.1563473,9.544023e-05
-0.86203563,3.4153666,7.41326e-05
-0.85827863,-1.413014,8.980629e-05
-0.85473186,-1.1524845,9.391625e-05
-0.85143864,1.8932587,8.860537e-05
-0.8478589,-0.025074502,7.7258745e-05
-0.8443096,-1.1377838,8.55219e-05
-0.84086317,2.5532916,0.00015039268
-0.8373478,-0.61057633,6.5347806e-05
-0.8338822,-1.0226779,8.489528e-05
-0.83060336,-0.39482746,9.68263e-05
-0.8269789,-0.19295223,9.215901e-05
-0.8233954,1.0551783,7.378734e-05
-0.81999916,1.4292617,7.872819e-05
-0.8164742,0.29715896,7.14657e-05
-0.81312394,0.49570772,9.975643e-05
-0.809655,-0.09372778,8.5445354e-05
-0.8064611,0.50954735,7.2500276e-05
-0.80286986,2.0394666,5.6384775e-05
-0.7992188,1.0499694,8.53504e-05
-0.79588103,2.0333586,7.735122e-05
-0.79218113,0.72727126,6.549877e-05
-0.7887298,0.784929,7.7996854e-05
-0.7857648,3.3922775,0.00010153493
-0.7820063,0.8572002,0.00011406976
-0.778311,-0.33172342,9.963193e-05
-0.7750822,0.5179877,9.123188e-05
-0.7713234,-2.1781356,7.453576e-05
-0.7677106,-0.48915207,9.511442e-05
-0.764585,1.272854,0.000103206265
-0.7609866,0.5321317,8.4000734e-05
-0.7573078,3.1809895,0.00010444075
-0.75424284,-0.76423234,9.050765e-05
-0.7505867,-0.3426581,5.8661957e-05
-0.74690205,-0.5040604,6.899911e-05
-0.7439956,0.8887852,8.215384e-05
-0.7402914,-0.019111443,8.124437e-05
-0.7366511,-0.96671283,9.549091e-05
-0.7335235,-0.14339483,8.024508e-05
-0.72988284,0.88918084,8.0832884e-05
-0.7262864,3.5200083,7.447158e-05
-0.72281003,0.7753275,0.00010024989
-0.7193299,1.0649843,0.00010252235
-0.71588355,-1.5976013,7.986691e-05
-0.7124324,-0.052891925,8.053393e-05
-0.70908254,-1.3375176,9.210061e-05
-0.70543236,1.6193187,0.00010507829
-0.7018804,2.7420304,7.1605085e-05
-0.69867086,-3.0619738,7.591144e-05
-0.6949909,0.092219666,7.605757e-05
-0.6916466,0.22215028,9.508403e-05
-0.68837255,2.9000373,7.994953e-05
-0.6846898,-0.71138585,5.6664077e-05
-0.6812831,1.6675718,9.974313e-05
-0.67802995,-1.4432011,7.497119e-05
-0.6744107,1.1593184,6.984275e-05
-0.6707834,-0.6046533,8.857547e-05
-0.66752106,1.5405233,7.839785e-05
-0.66395617,-0.054184154,6.6276945e-05
-0.6603712,-0.30716297,5.8626076e-05
-0.65690655,0.26572832,9.824121e-05
-0.65339285,-0.95041645,7.607779e-05
-0.64980376,-0.5678104,8.887694e-05
-0.64651126,0.4175329,5.518198e-05
-0.64285904,1.8572645,7.4237905e-05
-0.639591,3.0095172,9.572619e-05
-0.63606626,3.6914058,7.212976e-05
-0.6326438,0.26371858,0.000111852554
-0.629233,0.38442397,9.0444075e-05
-0.6255425,-1.6076066,8.193017e-05
-0.6222383,3.4274566,9.8730125e-05
-0.618922,-1.2557207,0.00010863942
-0.61529386,1.6665612,8.291791e-05
-0.61197484,-1.6501373,6.940562e-05
-0.6082524,0.88815516,6.652401e-05
-0.6047992,1.1077886,8.108741e-05
-0.6017662,2.693794,6.8248126e-05
-0.59790355,0.85332626,0.00010683777
-0.5943077,-3.7392423,9.4892544e-05
-0.5910987,0.5131139,7.647237e-05
-0.5873371,1.4911023,7.6497774e-05
-0.5839841,1.2759832,0.0001194704
-0.5808376,1.1991186,0.00011718047
-0.5770536,2.042677,7.0820024e-05
-0.5733671,1.9434885,9.250558e-05
-0.5700226,-1.3266726,7.350893e-05
-0.5664336,-0.33956763,6.793565e-05
-0.56298745,2.6220136,9.816837e-05
-0.559757,-1.4823499,0.00010641163
-0.55633396,2.273477,9.851742e-05
-0.55279666,2.3996048,0.00010872334
-0.5494299,1.2820413,8.064517e-05
-0.5458525,0.80989534,6.646765e-05
-0.54232407,0.7919766,8.867218e-05
-0.5388393,1.2321202,8.83167e-05
-0.5354413,0.21483001,0.00011558447
-0.53214,-4.5453405,8.146001e-05
-0.5285869,0.874608,8.959075e-05
-0.52514386,1.9507102,0.00010246307
-0.5212392,0.2721457,6.445704e-05
-0.5180188,0.8008048,9.4984505e-05
-0.5147402,0.9196881,0.00010541503
-0.5109171,2.085054,8.278583e-05
-0.5076402,0.8732128,7.904477e-05
-0.50441736,-1.135052,9.187896e-05
-0.5005514,1.9018757,7.339299e-05
-0.49702144,-2.8501258,8.890931e-05
-0.4938794,0.71746176,7.496729e-05
-0.49034113,-1.1719809,8.580712e-05
-0.48709837,3.4634101,7.0391055e-05
-0.483598,0.9230054,9.038514e-05
-0.47975922,1.2235786,0.000110441746
-0.47623432,2.2430968,9.297642e-05
-0.47296607,-0.15309381,9.085972e-05
-0.4695281,-0.7232451,8.3279745e-05
-0.4657937,-1.0513849,7.8316705e-05
-0.4625404,1.1599358,9.503784e-05
-0.45910072,-2.4043913,7.9831e-05
-0.45558977,1.4747871,9.28952e-05
-0.45204788,0.6025565,7.034932e-05
-0.44862318,-0.23983128,5.5603126e-05
-0.44506124,2.4598305,8.7153145e-05
-0.44147003,-0.37961993,8.016643e-05
-0.43836865,0.21883033,8.309587e-05
-0.43455946,0.03631042,0.00011913717
-0.4309224,2.2626677,9.470971e-05
-0.42786616,2.0464785,8.960412e-05
-0.4243554,0.7841516,7.9847865e-05
-0.42090905,-1.1951162,6.992861e-05
-0.41770115,-0.59348214,8.110182e-05
-0.41382337,-0.07732156,0.000118237534
-0.41032314,4.1173615,8.7667795e-05
-0.40716454,0.93315035,8.749007e-05
-0.40368435,1.9091332,8.167231e-05
-0.39999235,1.5299814,4.6898567e-05
-0.3968268,-0.2274689,6.161349e-05
-0.3929353,-0.39654574,0.00010759099
-0.38933152,1.2298667,8.767087e-05
-0.38599637,1.4094907,9.9635654e-05
-0.38252532,-2.5312579,8.568213e-05
-0.3790977,3.389324,0.000100731566
-0.376057,0.9071166,8.573975e-05
-0.3722481,1.4927984,0.00011869873
-0.3688146,3.0119762,7.611192e-05
